g0_sw,g0_op,g0_arch,g0_func,g0_filename,g1_sw,g1_op,g1_arch,g1_func,g1_filename,ground_truth
openssl-101f,O1,x86,45,./data/decomp/openssl-101f_x86_gcc_O1_extraction/gost_cipher_init@081db0d0.c,openssl-101u,O2,x86,31,./data/decomp/openssl-101u_x86_gcc_O2_extraction/ec_GFp_simple_group_copy@081e8570.c,0
openssl-101f,O1,x86,46,./data/decomp/openssl-101f_x86_gcc_O1_extraction/GOST_CIPHER_PARAMS_new@081d9cb0.c,openssl-101f,O3,x86,59,./data/decomp/openssl-101f_x86_gcc_O3_extraction/priv_encode_gost@081d91d0.c,0
openssl-101f,O1,x86,83,./data/decomp/openssl-101f_x86_gcc_O1_extraction/gost_imit_final@081dad70.c,openssl-101f,O1,mips,73,./data/decomp/openssl-101f_mips_gcc_O1_extraction/BN_get0_nist_prime_224@0062b7cc.c,0
openssl-101f,O1,x86,47,./data/decomp/openssl-101f_x86_gcc_O1_extraction/gost_imit_init_cpa@081da430.c,openssl-101u,O2,arm,3,./data/decomp/openssl-101u_arm_gcc_O2_extraction/asn1_bio_write@00120fac.c,0
openssl-101f,O1,x86,48,./data/decomp/openssl-101f_x86_gcc_O1_extraction/GOST_KEY_PARAMS_new@081d9c30.c,openssl-101u,O0,x86,38,./data/decomp/openssl-101u_x86_gcc_O0_extraction/ec_GFp_simple_point_get_affine_coordinates@081e7c00.c,0
openssl-101f,O1,x86,49,./data/decomp/openssl-101f_x86_gcc_O1_extraction/GOST_KEY_TRANSPORT_free@081d9ad0.c,openssl-101f,O1,arm,49,./data/decomp/openssl-101f_arm_gcc_O1_extraction/GOST_KEY_TRANSPORT_free@0011b170.c,1
openssl-101f,O1,x86,50,./data/decomp/openssl-101f_x86_gcc_O1_extraction/gost_param_free@081db310.c,openssl-101u,O2,x86,50,./data/decomp/openssl-101u_x86_gcc_O2_extraction/gost_param_free@081db560.c,1
openssl-101f,O1,x86,51,./data/decomp/openssl-101f_x86_gcc_O1_extraction/hash_step@081db480.c,openssl-101u,O3,arm,51,./data/decomp/openssl-101u_arm_gcc_O3_extraction/hash_step@0011aed8.c,1
openssl-101f,O1,x86,84,./data/decomp/openssl-101f_x86_gcc_O1_extraction/hwcrhk_init@081a2c00.c,openssl-101u,O1,x86,84,./data/decomp/openssl-101u_x86_gcc_O1_extraction/hwcrhk_init@081a16a0.c,1
openssl-101f,O1,x86,52,./data/decomp/openssl-101f_x86_gcc_O1_extraction/i2d_GOST_KEY_AGREEMENT_INFO@081d9b90.c,openssl-101u,O0,x86,52,./data/decomp/openssl-101u_x86_gcc_O0_extraction/i2d_GOST_KEY_AGREEMENT_INFO@081d9de0.c,1
openssl-101f,O1,x86,49,./data/decomp/openssl-101f_x86_gcc_O1_extraction/GOST_KEY_TRANSPORT_free@081d9ad0.c,openssl-101u,O3,x86,97,./data/decomp/openssl-101u_x86_gcc_O3_extraction/MOD_EXP_CTIME_COPY_FROM_PREBUF@080f1a40.c,0
openssl-101f,O1,x86,50,./data/decomp/openssl-101f_x86_gcc_O1_extraction/gost_param_free@081db310.c,openssl-101f,O1,x86,88,./data/decomp/openssl-101f_x86_gcc_O1_extraction/pkey_free_gost94@081d8520.c,0
openssl-101f,O1,x86,51,./data/decomp/openssl-101f_x86_gcc_O1_extraction/hash_step@081db480.c,openssl-101f,O1,x86,31,./data/decomp/openssl-101f_x86_gcc_O1_extraction/ec_GFp_simple_group_copy@081e8280.c,0
openssl-101f,O1,x86,84,./data/decomp/openssl-101f_x86_gcc_O1_extraction/hwcrhk_init@081a2c00.c,openssl-101f,O1,mips,72,./data/decomp/openssl-101f_mips_gcc_O1_extraction/aep_mod_exp.part.0@005cf33c.c,0
openssl-101f,O1,x86,52,./data/decomp/openssl-101f_x86_gcc_O1_extraction/i2d_GOST_KEY_AGREEMENT_INFO@081d9b90.c,openssl-101u,O1,mips,5,./data/decomp/openssl-101u_mips_gcc_O1_extraction/BIO_asn1_set_prefix@0062ac2c.c,0
openssl-101f,O1,x86,53,./data/decomp/openssl-101f_x86_gcc_O1_extraction/i2d_GOST_KEY_TRANSPORT@081d9a90.c,openssl-101f,O3,mips,53,./data/decomp/openssl-101f_mips_gcc_O3_extraction/i2d_GOST_KEY_TRANSPORT@0061cb18.c,1
openssl-101f,O1,x86,85,./data/decomp/openssl-101f_x86_gcc_O1_extraction/load_pkcs12.constprop.4@08079a50.c,openssl-101u,O1,mips,85,./data/decomp/openssl-101u_mips_gcc_O1_extraction/load_pkcs12.constprop.4@00459d08.c,1
openssl-101f,O1,x86,86,./data/decomp/openssl-101f_x86_gcc_O1_extraction/padlock_init@081a9ad0.c,openssl-101f,O2,x86,86,./data/decomp/openssl-101f_x86_gcc_O2_extraction/padlock_init@081a9ad0.c,1
openssl-101f,O1,x86,87,./data/decomp/openssl-101f_x86_gcc_O1_extraction/padlock_rand_bytes@081a8be0.c,openssl-101f,O0,x86,87,./data/decomp/openssl-101f_x86_gcc_O0_extraction/padlock_rand_bytes@081a8be0.c,1
openssl-101f,O1,x86,55,./data/decomp/openssl-101f_x86_gcc_O1_extraction/param_copy_gost94@081d8120.c,openssl-101f,O2,arm,55,./data/decomp/openssl-101f_arm_gcc_O2_extraction/param_copy_gost94@0011a1e4.c,1
openssl-101f,O1,x86,53,./data/decomp/openssl-101f_x86_gcc_O1_extraction/i2d_GOST_KEY_TRANSPORT@081d9a90.c,openssl-101f,O0,arm,18,./data/decomp/openssl-101f_arm_gcc_O0_extraction/d2i_GOST_CLIENT_KEY_EXCHANGE_PARAMS@0011b23c.c,0
openssl-101f,O1,x86,85,./data/decomp/openssl-101f_x86_gcc_O1_extraction/load_pkcs12.constprop.4@08079a50.c,openssl-101f,O0,mips,73,./data/decomp/openssl-101f_mips_gcc_O0_extraction/BN_get0_nist_prime_224@0062b7cc.c,0
openssl-101f,O1,x86,86,./data/decomp/openssl-101f_x86_gcc_O1_extraction/padlock_init@081a9ad0.c,openssl-101u,O2,x86,91,./data/decomp/openssl-101u_x86_gcc_O2_extraction/sv_body@08068440.c,0
openssl-101f,O1,x86,87,./data/decomp/openssl-101f_x86_gcc_O1_extraction/padlock_rand_bytes@081a8be0.c,openssl-101u,O1,mips,45,./data/decomp/openssl-101u_mips_gcc_O1_extraction/gost_cipher_init@0061e0a8.c,0
openssl-101f,O1,x86,55,./data/decomp/openssl-101f_x86_gcc_O1_extraction/param_copy_gost94@081d8120.c,openssl-101u,O0,x86,81,./data/decomp/openssl-101u_x86_gcc_O0_extraction/general_allocate_boolean.constprop.5@08187cc0.c,0
openssl-101f,O1,x86,56,./data/decomp/openssl-101f_x86_gcc_O1_extraction/param_print_gost01@081d8540.c,openssl-101f,O2,arm,56,./data/decomp/openssl-101f_arm_gcc_O2_extraction/param_print_gost01@0011ad54.c,1
openssl-101f,O1,x86,57,./data/decomp/openssl-101f_x86_gcc_O1_extraction/param_print_gost94@081d85b0.c,openssl-101f,O2,x86,57,./data/decomp/openssl-101f_x86_gcc_O2_extraction/param_print_gost94@081d85b0.c,1
openssl-101f,O1,x86,58,./data/decomp/openssl-101f_x86_gcc_O1_extraction/pkey_ctrl_gost@081d8ea0.c,openssl-101f,O2,mips,58,./data/decomp/openssl-101f_mips_gcc_O2_extraction/pkey_ctrl_gost@0061b6d4.c,1
openssl-101f,O1,x86,88,./data/decomp/openssl-101f_x86_gcc_O1_extraction/pkey_free_gost94@081d8520.c,openssl-101f,O3,x86,88,./data/decomp/openssl-101f_x86_gcc_O3_extraction/pkey_free_gost94@081d8520.c,1
openssl-101f,O1,x86,59,./data/decomp/openssl-101f_x86_gcc_O1_extraction/priv_encode_gost@081d91d0.c,openssl-101u,O0,x86,59,./data/decomp/openssl-101u_x86_gcc_O0_extraction/priv_encode_gost@081d9420.c,1
openssl-101f,O1,x86,56,./data/decomp/openssl-101f_x86_gcc_O1_extraction/param_print_gost01@081d8540.c,openssl-101f,O0,arm,38,./data/decomp/openssl-101f_arm_gcc_O0_extraction/ec_GFp_simple_point_get_affine_coordinates@00122dd4.c,0
openssl-101f,O1,x86,57,./data/decomp/openssl-101f_x86_gcc_O1_extraction/param_print_gost94@081d85b0.c,openssl-101f,O0,arm,7,./data/decomp/openssl-101f_arm_gcc_O0_extraction/BN_GF2m_mod@0011f940.c,0
openssl-101f,O1,x86,58,./data/decomp/openssl-101f_x86_gcc_O1_extraction/pkey_ctrl_gost@081d8ea0.c,openssl-101f,O3,arm,64,./data/decomp/openssl-101f_arm_gcc_O3_extraction/sha_block_data_order@0011d07c.c,0
openssl-101f,O1,x86,88,./data/decomp/openssl-101f_x86_gcc_O1_extraction/pkey_free_gost94@081d8520.c,openssl-101u,O2,x86,68,./data/decomp/openssl-101u_x86_gcc_O2_extraction/__libc_csu_init@081ea170.c,0
openssl-101f,O1,x86,59,./data/decomp/openssl-101f_x86_gcc_O1_extraction/priv_encode_gost@081d91d0.c,openssl-101f,O2,arm,8,./data/decomp/openssl-101f_arm_gcc_O2_extraction/BN_GF2m_mod_arr@0011f71c.c,0
openssl-101f,O1,x86,60,./data/decomp/openssl-101f_x86_gcc_O1_extraction/pub_encode_gost94@081d9080.c,openssl-101u,O2,arm,60,./data/decomp/openssl-101u_arm_gcc_O2_extraction/pub_encode_gost94@0011948c.c,1
openssl-101f,O1,x86,61,./data/decomp/openssl-101f_x86_gcc_O1_extraction/pub_print_gost94@081d86a0.c,openssl-101u,O3,x86,61,./data/decomp/openssl-101u_x86_gcc_O3_extraction/pub_print_gost94@081d8840.c,1
openssl-101f,O1,x86,62,./data/decomp/openssl-101f_x86_gcc_O1_extraction/RSA_padding_add_PKCS1_PSS@081e36a0.c,openssl-101u,O0,mips,62,./data/decomp/openssl-101u_mips_gcc_O0_extraction/RSA_padding_add_PKCS1_PSS@006284c8.c,1
openssl-101f,O1,x86,63,./data/decomp/openssl-101f_x86_gcc_O1_extraction/RSA_verify_PKCS1_PSS@081e2d80.c,openssl-101u,O1,arm,63,./data/decomp/openssl-101u_arm_gcc_O1_extraction/RSA_verify_PKCS1_PSS@0011f9dc.c,1
openssl-101f,O1,x86,64,./data/decomp/openssl-101f_x86_gcc_O1_extraction/sha_block_data_order@081dcb10.c,openssl-101f,O0,arm,64,./data/decomp/openssl-101f_arm_gcc_O0_extraction/sha_block_data_order@0011d07c.c,1
openssl-101f,O1,x86,60,./data/decomp/openssl-101f_x86_gcc_O1_extraction/pub_encode_gost94@081d9080.c,openssl-101f,O1,x86,5,./data/decomp/openssl-101f_x86_gcc_O1_extraction/BIO_asn1_set_prefix@081e5480.c,0
openssl-101f,O1,x86,61,./data/decomp/openssl-101f_x86_gcc_O1_extraction/pub_print_gost94@081d86a0.c,openssl-101u,O2,arm,70,./data/decomp/openssl-101u_arm_gcc_O2_extraction/__udivdi3@00123658.c,0
openssl-101f,O1,x86,62,./data/decomp/openssl-101f_x86_gcc_O1_extraction/RSA_padding_add_PKCS1_PSS@081e36a0.c,openssl-101u,O2,mips,60,./data/decomp/openssl-101u_mips_gcc_O2_extraction/pub_encode_gost94@0061af08.c,0
openssl-101f,O1,x86,63,./data/decomp/openssl-101f_x86_gcc_O1_extraction/RSA_verify_PKCS1_PSS@081e2d80.c,openssl-101u,O3,mips,62,./data/decomp/openssl-101u_mips_gcc_O3_extraction/RSA_padding_add_PKCS1_PSS@006284c8.c,0
openssl-101f,O1,x86,64,./data/decomp/openssl-101f_x86_gcc_O1_extraction/sha_block_data_order@081dcb10.c,openssl-101u,O3,mips,85,./data/decomp/openssl-101u_mips_gcc_O3_extraction/load_pkcs12.constprop.4@00459d08.c,0
openssl-101f,O1,x86,65,./data/decomp/openssl-101f_x86_gcc_O1_extraction/SHA_Final@081ddde0.c,openssl-101f,O0,arm,65,./data/decomp/openssl-101f_arm_gcc_O0_extraction/SHA_Final@0011e364.c,1
openssl-101f,O1,x86,89,./data/decomp/openssl-101f_x86_gcc_O1_extraction/SSL_SESSION_free.part.2@080c59a0.c,openssl-101u,O3,x86,89,./data/decomp/openssl-101u_x86_gcc_O3_extraction/SSL_SESSION_free.part.2@080c3230.c,1
openssl-101f,O1,x86,66,./data/decomp/openssl-101f_x86_gcc_O1_extraction/start_hash@081dc420.c,openssl-101f,O0,mips,66,./data/decomp/openssl-101f_mips_gcc_O0_extraction/start_hash@0061feb8.c,1
openssl-101f,O1,x86,90,./data/decomp/openssl-101f_x86_gcc_O1_extraction/surewarehk_finish@081a4ef0.c,openssl-101u,O3,mips,90,./data/decomp/openssl-101u_mips_gcc_O3_extraction/surewarehk_finish@005d5b74.c,1
openssl-101f,O1,x86,91,./data/decomp/openssl-101f_x86_gcc_O1_extraction/sv_body@08067fe0.c,openssl-101f,O3,x86,91,./data/decomp/openssl-101f_x86_gcc_O3_extraction/sv_body@08067fe0.c,1
openssl-101f,O1,x86,65,./data/decomp/openssl-101f_x86_gcc_O1_extraction/SHA_Final@081ddde0.c,openssl-101u,O1,x86,96,./data/decomp/openssl-101u_x86_gcc_O1_extraction/dtls1_link_min_mtu@080bb4c0.c,0
openssl-101f,O1,x86,89,./data/decomp/openssl-101f_x86_gcc_O1_extraction/SSL_SESSION_free.part.2@080c59a0.c,openssl-101u,O1,x86,76,./data/decomp/openssl-101u_x86_gcc_O1_extraction/cswift_rand_bytes@0819edc0.c,0
openssl-101f,O1,x86,66,./data/decomp/openssl-101f_x86_gcc_O1_extraction/start_hash@081dc420.c,openssl-101u,O1,x86,70,./data/decomp/openssl-101u_x86_gcc_O1_extraction/__udivdi3@081e9ee0.c,0
openssl-101f,O1,x86,90,./data/decomp/openssl-101f_x86_gcc_O1_extraction/surewarehk_finish@081a4ef0.c,openssl-101f,O1,arm,71,./data/decomp/openssl-101f_arm_gcc_O1_extraction/___armv7_tick_from_thumb@00124cd8.c,0
openssl-101f,O1,x86,91,./data/decomp/openssl-101f_x86_gcc_O1_extraction/sv_body@08067fe0.c,openssl-101f,O0,x86,72,./data/decomp/openssl-101f_x86_gcc_O0_extraction/aep_mod_exp.part.0@0819e300.c,0
openssl-101f,O1,x86,68,./data/decomp/openssl-101f_x86_gcc_O1_extraction/__libc_csu_init@081e9f00.c,openssl-101u,O3,mips,68,./data/decomp/openssl-101u_mips_gcc_O3_extraction/__libc_csu_init@00630e60.c,1
openssl-101f,O1,x86,70,./data/decomp/openssl-101f_x86_gcc_O1_extraction/__udivdi3@081e9c70.c,openssl-101f,O2,mips,70,./data/decomp/openssl-101f_mips_gcc_O2_extraction/__udivdi3@00630f60.c,1
openssl-101f,O2,x86,72,./data/decomp/openssl-101f_x86_gcc_O2_extraction/aep_mod_exp.part.0@0819e300.c,openssl-101f,O2,mips,72,./data/decomp/openssl-101f_mips_gcc_O2_extraction/aep_mod_exp.part.0@005cf33c.c,1
openssl-101f,O2,x86,0,./data/decomp/openssl-101f_x86_gcc_O2_extraction/asn1_bio_callback_ctrl@081e4db0.c,openssl-101f,O3,mips,0,./data/decomp/openssl-101f_mips_gcc_O3_extraction/asn1_bio_callback_ctrl@0062aca0.c,1
openssl-101f,O2,x86,1,./data/decomp/openssl-101f_x86_gcc_O2_extraction/asn1_bio_ctrl@081e4e70.c,openssl-101f,O0,x86,1,./data/decomp/openssl-101f_x86_gcc_O0_extraction/asn1_bio_ctrl@081e4e70.c,1
openssl-101f,O1,x86,68,./data/decomp/openssl-101f_x86_gcc_O1_extraction/__libc_csu_init@081e9f00.c,openssl-101u,O0,x86,41,./data/decomp/openssl-101u_x86_gcc_O0_extraction/get_gost_engine_param@081db600.c,0
openssl-101f,O1,x86,70,./data/decomp/openssl-101f_x86_gcc_O1_extraction/__udivdi3@081e9c70.c,openssl-101f,O0,x86,1,./data/decomp/openssl-101f_x86_gcc_O0_extraction/asn1_bio_ctrl@081e4e70.c,0
openssl-101f,O2,x86,72,./data/decomp/openssl-101f_x86_gcc_O2_extraction/aep_mod_exp.part.0@0819e300.c,openssl-101u,O0,mips,76,./data/decomp/openssl-101u_mips_gcc_O0_extraction/cswift_rand_bytes@005cfaa0.c,0
openssl-101f,O2,x86,0,./data/decomp/openssl-101f_x86_gcc_O2_extraction/asn1_bio_callback_ctrl@081e4db0.c,openssl-101u,O3,arm,9,./data/decomp/openssl-101u_arm_gcc_O3_extraction/BN_GF2m_mod_div@0011ee90.c,0
openssl-101f,O2,x86,1,./data/decomp/openssl-101f_x86_gcc_O2_extraction/asn1_bio_ctrl@081e4e70.c,openssl-101u,O2,arm,35,./data/decomp/openssl-101u_arm_gcc_O2_extraction/EC_GFp_simple_method@00122d2c.c,0
openssl-101f,O2,x86,2,./data/decomp/openssl-101f_x86_gcc_O2_extraction/asn1_bio_free@081e4dd0.c,openssl-101u,O0,mips,2,./data/decomp/openssl-101u_mips_gcc_O0_extraction/asn1_bio_free@0062a314.c,1
openssl-101f,O2,x86,3,./data/decomp/openssl-101f_x86_gcc_O2_extraction/asn1_bio_write@081e5170.c,openssl-101f,O0,x86,3,./data/decomp/openssl-101f_x86_gcc_O0_extraction/asn1_bio_write@081e5170.c,1
openssl-101f,O2,x86,4,./data/decomp/openssl-101f_x86_gcc_O2_extraction/BIO_asn1_get_suffix@081e5580.c,openssl-101u,O0,arm,4,./data/decomp/openssl-101u_arm_gcc_O0_extraction/BIO_asn1_get_suffix@00121228.c,1
openssl-101f,O2,x86,5,./data/decomp/openssl-101f_x86_gcc_O2_extraction/BIO_asn1_set_prefix@081e5480.c,openssl-101f,O1,x86,5,./data/decomp/openssl-101f_x86_gcc_O1_extraction/BIO_asn1_set_prefix@081e5480.c,1
openssl-101f,O2,x86,73,./data/decomp/openssl-101f_x86_gcc_O2_extraction/BN_get0_nist_prime_224@081e55f0.c,openssl-101u,O1,mips,73,./data/decomp/openssl-101u_mips_gcc_O1_extraction/BN_get0_nist_prime_224@0062ae4c.c,1
openssl-101f,O2,x86,2,./data/decomp/openssl-101f_x86_gcc_O2_extraction/asn1_bio_free@081e4dd0.c,openssl-101u,O1,x86,72,./data/decomp/openssl-101u_x86_gcc_O1_extraction/aep_mod_exp.part.0@0819cda0.c,0
openssl-101f,O2,x86,3,./data/decomp/openssl-101f_x86_gcc_O2_extraction/asn1_bio_write@081e5170.c,openssl-101u,O0,mips,7,./data/decomp/openssl-101u_mips_gcc_O0_extraction/BN_GF2m_mod@00623cb4.c,0
openssl-101f,O2,x86,4,./data/decomp/openssl-101f_x86_gcc_O2_extraction/BIO_asn1_get_suffix@081e5580.c,openssl-101u,O1,mips,29,./data/decomp/openssl-101u_mips_gcc_O1_extraction/ec_GFp_simple_group_check_discriminant@0062d86c.c,0
openssl-101f,O2,x86,5,./data/decomp/openssl-101f_x86_gcc_O2_extraction/BIO_asn1_set_prefix@081e5480.c,openssl-101u,O3,mips,48,./data/decomp/openssl-101u_mips_gcc_O3_extraction/GOST_KEY_PARAMS_new@0061c260.c,0
openssl-101f,O2,x86,73,./data/decomp/openssl-101f_x86_gcc_O2_extraction/BN_get0_nist_prime_224@081e55f0.c,openssl-101f,O0,x86,89,./data/decomp/openssl-101f_x86_gcc_O0_extraction/SSL_SESSION_free.part.2@080c59a0.c,0
openssl-101f,O2,x86,74,./data/decomp/openssl-101f_x86_gcc_O2_extraction/BN_get0_nist_prime_384@081e5610.c,openssl-101u,O1,mips,74,./data/decomp/openssl-101u_mips_gcc_O1_extraction/BN_get0_nist_prime_384@0062ae64.c,1
openssl-101f,O2,x86,6,./data/decomp/openssl-101f_x86_gcc_O2_extraction/BN_GF2m_add@081df9d0.c,openssl-101u,O1,mips,6,./data/decomp/openssl-101u_mips_gcc_O1_extraction/BN_GF2m_add@00623a34.c,1
openssl-101f,O2,x86,7,./data/decomp/openssl-101f_x86_gcc_O2_extraction/BN_GF2m_mod@081dfb70.c,openssl-101f,O3,x86,7,./data/decomp/openssl-101f_x86_gcc_O3_extraction/BN_GF2m_mod@081dfb70.c,1
openssl-101f,O2,x86,8,./data/decomp/openssl-101f_x86_gcc_O2_extraction/BN_GF2m_mod_arr@081dfad0.c,openssl-101f,O3,x86,8,./data/decomp/openssl-101f_x86_gcc_O3_extraction/BN_GF2m_mod_arr@081dfad0.c,1
openssl-101f,O2,x86,9,./data/decomp/openssl-101f_x86_gcc_O2_extraction/BN_GF2m_mod_div@081e1450.c,openssl-101f,O1,mips,9,./data/decomp/openssl-101f_mips_gcc_O1_extraction/BN_GF2m_mod_div@006262f0.c,1
openssl-101f,O2,x86,74,./data/decomp/openssl-101f_x86_gcc_O2_extraction/BN_get0_nist_prime_384@081e5610.c,openssl-101u,O1,mips,99,./data/decomp/openssl-101u_mips_gcc_O1_extraction/SSLv23_method@0048f230.c,0
openssl-101f,O2,x86,6,./data/decomp/openssl-101f_x86_gcc_O2_extraction/BN_GF2m_add@081df9d0.c,openssl-101f,O3,x86,46,./data/decomp/openssl-101f_x86_gcc_O3_extraction/GOST_CIPHER_PARAMS_new@081d9cb0.c,0
openssl-101f,O2,x86,7,./data/decomp/openssl-101f_x86_gcc_O2_extraction/BN_GF2m_mod@081dfb70.c,openssl-101u,O3,mips,59,./data/decomp/openssl-101u_mips_gcc_O3_extraction/priv_encode_gost@0061b118.c,0
openssl-101f,O2,x86,8,./data/decomp/openssl-101f_x86_gcc_O2_extraction/BN_GF2m_mod_arr@081dfad0.c,openssl-101u,O0,mips,85,./data/decomp/openssl-101u_mips_gcc_O0_extraction/load_pkcs12.constprop.4@00459d08.c,0
openssl-101f,O2,x86,9,./data/decomp/openssl-101f_x86_gcc_O2_extraction/BN_GF2m_mod_div@081e1450.c,openssl-101f,O0,arm,71,./data/decomp/openssl-101f_arm_gcc_O0_extraction/___armv7_tick_from_thumb@00124cd8.c,0
openssl-101f,O2,x86,10,./data/decomp/openssl-101f_x86_gcc_O2_extraction/BN_GF2m_mod_div_arr@081e1600.c,openssl-101u,O1,mips,10,./data/decomp/openssl-101u_mips_gcc_O1_extraction/BN_GF2m_mod_div_arr@00625adc.c,1
openssl-101f,O2,x86,11,./data/decomp/openssl-101f_x86_gcc_O2_extraction/BN_GF2m_mod_mul@081e0b40.c,openssl-101f,O3,arm,11,./data/decomp/openssl-101f_arm_gcc_O3_extraction/BN_GF2m_mod_mul@0011fc6c.c,1
openssl-101f,O2,x86,12,./data/decomp/openssl-101f_x86_gcc_O2_extraction/BN_GF2m_mod_mul_arr@081dff10.c,openssl-101u,O0,arm,12,./data/decomp/openssl-101u_arm_gcc_O0_extraction/BN_GF2m_mod_mul_arr@0011e778.c,1
openssl-101f,O2,x86,13,./data/decomp/openssl-101f_x86_gcc_O2_extraction/BN_GF2m_mod_sqr@081e0c90.c,openssl-101u,O1,arm,13,./data/decomp/openssl-101u_arm_gcc_O1_extraction/BN_GF2m_mod_sqr@0011e9bc.c,1
openssl-101f,O2,x86,14,./data/decomp/openssl-101f_x86_gcc_O2_extraction/BN_GF2m_mod_sqrt@081e1c00.c,openssl-101u,O1,arm,14,./data/decomp/openssl-101u_arm_gcc_O1_extraction/BN_GF2m_mod_sqrt@0011f21c.c,1
openssl-101f,O2,x86,10,./data/decomp/openssl-101f_x86_gcc_O2_extraction/BN_GF2m_mod_div_arr@081e1600.c,openssl-101u,O1,arm,67,./data/decomp/openssl-101u_arm_gcc_O1_extraction/__aeabi_idivmod@00123244.c,0
openssl-101f,O2,x86,11,./data/decomp/openssl-101f_x86_gcc_O2_extraction/BN_GF2m_mod_mul@081e0b40.c,openssl-101u,O3,mips,12,./data/decomp/openssl-101u_mips_gcc_O3_extraction/BN_GF2m_mod_mul_arr@00624144.c,0
openssl-101f,O2,x86,12,./data/decomp/openssl-101f_x86_gcc_O2_extraction/BN_GF2m_mod_mul_arr@081dff10.c,openssl-101f,O2,x86,55,./data/decomp/openssl-101f_x86_gcc_O2_extraction/param_copy_gost94@081d8120.c,0
openssl-101f,O2,x86,13,./data/decomp/openssl-101f_x86_gcc_O2_extraction/BN_GF2m_mod_sqr@081e0c90.c,openssl-101f,O1,arm,28,./data/decomp/openssl-101f_arm_gcc_O1_extraction/ec_GFp_simple_get_Jprojective_coordinates_GFp@00122b5c.c,0
openssl-101f,O2,x86,14,./data/decomp/openssl-101f_x86_gcc_O2_extraction/BN_GF2m_mod_sqrt@081e1c00.c,openssl-101u,O1,arm,54,./data/decomp/openssl-101u_arm_gcc_O1_extraction/mul_1x1_ialu@001212c0.c,0
openssl-101f,O2,x86,15,./data/decomp/openssl-101f_x86_gcc_O2_extraction/BN_GF2m_mod_sqr_arr@081dfcf0.c,openssl-101u,O3,arm,15,./data/decomp/openssl-101u_arm_gcc_O3_extraction/BN_GF2m_mod_sqr_arr@0011e65c.c,1
openssl-101f,O2,x86,17,./data/decomp/openssl-101f_x86_gcc_O2_extraction/BN_kronecker@081dec60.c,openssl-101u,O1,mips,17,./data/decomp/openssl-101u_mips_gcc_O1_extraction/BN_kronecker@00622900.c,1
openssl-101f,O2,x86,75,./data/decomp/openssl-101f_x86_gcc_O2_extraction/by_dir_entry_free@08168760.c,openssl-101u,O3,x86,75,./data/decomp/openssl-101u_x86_gcc_O3_extraction/by_dir_entry_free@08166860.c,1
openssl-101f,O2,x86,76,./data/decomp/openssl-101f_x86_gcc_O2_extraction/cswift_rand_bytes@081a0320.c,openssl-101f,O1,mips,76,./data/decomp/openssl-101f_mips_gcc_O1_extraction/cswift_rand_bytes@005d2070.c,1
openssl-101f,O2,x86,18,./data/decomp/openssl-101f_x86_gcc_O2_extraction/d2i_GOST_CLIENT_KEY_EXCHANGE_PARAMS@081d9cf0.c,openssl-101f,O3,mips,18,./data/decomp/openssl-101f_mips_gcc_O3_extraction/d2i_GOST_CLIENT_KEY_EXCHANGE_PARAMS@0061cce0.c,1
openssl-101f,O2,x86,15,./data/decomp/openssl-101f_x86_gcc_O2_extraction/BN_GF2m_mod_sqr_arr@081dfcf0.c,openssl-101u,O3,x86,22,./data/decomp/openssl-101u_x86_gcc_O3_extraction/dlfcn_bind_func@081e4600.c,0
openssl-101f,O2,x86,17,./data/decomp/openssl-101f_x86_gcc_O2_extraction/BN_kronecker@081dec60.c,openssl-101u,O2,arm,57,./data/decomp/openssl-101u_arm_gcc_O2_extraction/param_print_gost94@00119970.c,0
openssl-101f,O2,x86,75,./data/decomp/openssl-101f_x86_gcc_O2_extraction/by_dir_entry_free@08168760.c,openssl-101f,O2,mips,35,./data/decomp/openssl-101f_mips_gcc_O2_extraction/EC_GFp_simple_method@00630f54.c,0
openssl-101f,O2,x86,76,./data/decomp/openssl-101f_x86_gcc_O2_extraction/cswift_rand_bytes@081a0320.c,openssl-101f,O0,x86,6,./data/decomp/openssl-101f_x86_gcc_O0_extraction/BN_GF2m_add@081df9d0.c,0
openssl-101f,O2,x86,18,./data/decomp/openssl-101f_x86_gcc_O2_extraction/d2i_GOST_CLIENT_KEY_EXCHANGE_PARAMS@081d9cf0.c,openssl-101u,O3,x86,88,./data/decomp/openssl-101u_x86_gcc_O3_extraction/pkey_free_gost94@081d86c0.c,0
openssl-101f,O2,x86,19,./data/decomp/openssl-101f_x86_gcc_O2_extraction/d2i_GOST_KEY_PARAMS@081d9bf0.c,openssl-101u,O0,arm,19,./data/decomp/openssl-101u_arm_gcc_O0_extraction/d2i_GOST_KEY_PARAMS@00119e6c.c,1
openssl-101f,O2,x86,20,./data/decomp/openssl-101f_x86_gcc_O2_extraction/decode_gost_algor_params@081d78c0.c,openssl-101u,O0,mips,20,./data/decomp/openssl-101u_mips_gcc_O0_extraction/decode_gost_algor_params@00618f2c.c,1
openssl-101f,O2,x86,21,./data/decomp/openssl-101f_x86_gcc_O2_extraction/DES_xcbc_encrypt@081ddf90.c,openssl-101f,O2,arm,21,./data/decomp/openssl-101f_arm_gcc_O2_extraction/DES_xcbc_encrypt@0011e488.c,1
