src,f_name,succs,n_num,features,sw,op,arch,file_name
C:\Users\weeyu\OneDrive\Desktop\Gencoding-master\raw-feature-extractor\ida_data\openssl-101f_arm_gcc_O2.ida,hash_step,"[[12], [0, 4], [2, 10], [2], [3], [5, 7], [5], [9], [13, 15], [8, 9], [14], [3], [11, 12], [], [6, 14], []]",16,"[[2, 0, 13, 0, 0, 2, 0, 0], [3, 0, 15, 0, 0, 12, 0, 0], [3, 0, 10, 0, 0, 31, 0, 0], [96, 0, 10, 0, 0, 592, 0, 0], [0, 0, 11, 0, 0, 32, 0, 0], [2, 0, 6, 0, 0, 7, 0, 0], [4, 0, 6, 0, 0, 31, 0, 0], [1, 0, 4, 0, 0, 4, 0, 0], [1, 0, 2, 0, 0, 16, 0, 0], [3, 0, 4, 0, 0, 31, 0, 0], [0, 0, 8, 0, 0, 1, 0, 0], [0, 0, 11, 0, 0, 1, 0, 0], [2, 0, 13, 0, 0, 7, 0, 0], [1, 0, 0, 0, 0, 2, 0, 0], [2, 0, 8, 0, 0, 7, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0]]",openssl-101f,O2,arm,./data/decomp/openssl-101f_arm_gcc_O2_extraction/hash_step@0011c248.c
C:\Users\weeyu\OneDrive\Desktop\Gencoding-master\raw-feature-extractor\ida_data\openssl-101f_arm_gcc_O2.ida,i2d_GOST_KEY_AGREEMENT_INFO,"[[1], []]",2,"[[0, 0, 1, 0, 0, 2, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",openssl-101f,O2,arm,./data/decomp/openssl-101f_arm_gcc_O2_extraction/i2d_GOST_KEY_AGREEMENT_INFO@0011b1b8.c
C:\Users\weeyu\OneDrive\Desktop\Gencoding-master\raw-feature-extractor\ida_data\openssl-101f_arm_gcc_O2.ida,i2d_GOST_KEY_TRANSPORT,"[[1], []]",2,"[[1, 0, 1, 0, 0, 2, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",openssl-101f,O2,arm,./data/decomp/openssl-101f_arm_gcc_O2_extraction/i2d_GOST_KEY_TRANSPORT@0011b158.c
C:\Users\weeyu\OneDrive\Desktop\Gencoding-master\raw-feature-extractor\ida_data\openssl-101f_arm_gcc_O2.ida,mul_1x1_ialu,[[]],1,"[[4, 0, 0, 0, 0, 65, 0, 0]]",openssl-101f,O2,arm,./data/decomp/openssl-101f_arm_gcc_O2_extraction/mul_1x1_ialu@001225e0.c
C:\Users\weeyu\OneDrive\Desktop\Gencoding-master\raw-feature-extractor\ida_data\openssl-101f_arm_gcc_O2.ida,param_copy_gost94,"[[], [0, 9], [8, 5], [2, 4], [2], [8], [1, 7], [], [11, 14], [3, 12], [], [10, 13], [3], [], [11]]",15,"[[5, 0, 0, 0, 0, 8, 0, 0], [1, 0, 12, 0, 0, 2, 0, 0], [0, 0, 6, 0, 0, 5, 0, 0], [0, 0, 8, 0, 0, 2, 0, 0], [0, 0, 7, 0, 0, 1, 0, 0], [0, 0, 5, 0, 0, 2, 0, 0], [0, 0, 14, 0, 0, 16, 0, 0], [6, 0, 0, 0, 0, 8, 0, 0], [0, 0, 4, 0, 0, 5, 0, 0], [0, 0, 10, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 4, 0, 0], [0, 0, 2, 0, 0, 5, 0, 0], [0, 0, 9, 0, 0, 9, 0, 0], [1, 0, 0, 0, 0, 2, 0, 0], [0, 0, 3, 0, 0, 2, 0, 0]]",openssl-101f,O2,arm,./data/decomp/openssl-101f_arm_gcc_O2_extraction/param_copy_gost94@0011a1e4.c
C:\Users\weeyu\OneDrive\Desktop\Gencoding-master\raw-feature-extractor\ida_data\openssl-101f_arm_gcc_O2.ida,param_print_gost01,"[[2], [0, 2], []]",3,"[[2, 0, 1, 0, 0, 7, 0, 0], [1, 0, 2, 0, 0, 13, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0]]",openssl-101f,O2,arm,./data/decomp/openssl-101f_arm_gcc_O2_extraction/param_print_gost01@0011ad54.c
C:\Users\weeyu\OneDrive\Desktop\Gencoding-master\raw-feature-extractor\ida_data\openssl-101f_arm_gcc_O2.ida,param_print_gost94,"[[1, 3], [6], [7], [2, 5], [6], [3, 4], [7], []]",8,"[[1, 1, 7, 0, 0, 12, 0, 0], [0, 0, 2, 0, 0, 1, 0, 0], [0, 0, 1, 0, 0, 4, 0, 0], [2, 0, 6, 0, 0, 7, 0, 0], [0, 0, 2, 0, 0, 1, 0, 0], [1, 0, 6, 0, 0, 3, 0, 0], [1, 0, 1, 0, 0, 2, 0, 0], [4, 0, 0, 0, 0, 13, 0, 0]]",openssl-101f,O2,arm,./data/decomp/openssl-101f_arm_gcc_O2_extraction/param_print_gost94@0011ace0.c
C:\Users\weeyu\OneDrive\Desktop\Gencoding-master\raw-feature-extractor\ida_data\openssl-101f_arm_gcc_O2.ida,pkey_ctrl_gost,"[[19, 14], [0], [0], [17, 14], [9, 3], [9, 2], [16], [14, 6], [4, 5, 10, 11, 13, 18], [12], [9, 1], [9, 7], [], [12], [12], [8, 13], [], [16], [], []]",20,"[[3, 0, 3, 0, 0, 10, 0, 0], [2, 0, 4, 0, 0, 12, 0, 0], [2, 0, 4, 0, 0, 9, 0, 0], [0, 0, 4, 0, 0, 3, 0, 0], [1, 0, 6, 0, 0, 2, 0, 0], [1, 0, 6, 0, 0, 2, 0, 0], [1, 0, 1, 0, 0, 3, 0, 0], [0, 0, 4, 0, 0, 3, 0, 0], [0, 0, 18, 0, 0, 1, 0, 0], [1, 0, 1, 0, 0, 1, 0, 0], [1, 0, 6, 0, 0, 2, 0, 0], [1, 0, 6, 0, 0, 2, 0, 0], [1, 0, 0, 0, 0, 2, 0, 0], [1, 0, 1, 0, 0, 2, 0, 0], [1, 0, 1, 0, 0, 2, 0, 0], [3, 0, 19, 0, 0, 8, 0, 0], [3, 0, 0, 0, 0, 11, 0, 0], [1, 0, 1, 0, 0, 6, 0, 0], [3, 0, 0, 0, 0, 5, 0, 0], [3, 0, 0, 0, 0, 11, 0, 0]]",openssl-101f,O2,arm,./data/decomp/openssl-101f_arm_gcc_O2_extraction/pkey_ctrl_gost@0011a70c.c
C:\Users\weeyu\OneDrive\Desktop\Gencoding-master\raw-feature-extractor\ida_data\openssl-101f_arm_gcc_O2.ida,priv_encode_gost,"[[4, 7], [0, 2], [], [2], [8, 6], [3], [3, 5], [8, 9], [3], [3]]",10,"[[1, 0, 8, 0, 0, 5, 0, 0], [2, 0, 9, 0, 0, 14, 0, 0], [1, 0, 0, 0, 0, 2, 0, 0], [4, 0, 1, 0, 0, 17, 0, 0], [1, 0, 5, 0, 0, 2, 0, 0], [0, 0, 2, 0, 0, 2, 0, 0], [0, 0, 3, 0, 0, 3, 0, 0], [1, 0, 4, 0, 0, 5, 0, 0], [0, 0, 2, 0, 0, 1, 0, 0], [0, 0, 2, 0, 0, 2, 0, 0]]",openssl-101f,O2,arm,./data/decomp/openssl-101f_arm_gcc_O2_extraction/priv_encode_gost@0011a8d0.c
C:\Users\weeyu\OneDrive\Desktop\Gencoding-master\raw-feature-extractor\ida_data\openssl-101f_arm_gcc_O2.ida,pub_encode_gost94,"[[3, 4], [1, 6], [1, 6], [2], [2], [], [5, 7], []]",8,"[[3, 0, 7, 0, 0, 16, 0, 0], [0, 0, 4, 0, 0, 4, 0, 0], [8, 0, 4, 0, 0, 29, 0, 0], [1, 0, 5, 0, 0, 2, 0, 0], [1, 0, 5, 0, 0, 5, 0, 0], [1, 0, 0, 0, 0, 10, 0, 0], [2, 0, 2, 0, 0, 10, 0, 0], [2, 0, 0, 0, 0, 3, 0, 0]]",openssl-101f,O2,arm,./data/decomp/openssl-101f_arm_gcc_O2_extraction/pub_encode_gost94@0011a7fc.c
C:\Users\weeyu\OneDrive\Desktop\Gencoding-master\raw-feature-extractor\ida_data\openssl-101f_arm_gcc_O2.ida,pub_print_gost94,"[[2, 4], [0, 3], [0, 5], [6], [7], [6], [7], []]",8,"[[2, 0, 6, 0, 0, 7, 0, 0], [4, 1, 7, 0, 0, 29, 0, 0], [1, 0, 6, 0, 0, 3, 0, 0], [0, 0, 2, 0, 0, 1, 0, 0], [0, 0, 1, 0, 0, 4, 0, 0], [0, 0, 2, 0, 0, 1, 0, 0], [1, 0, 1, 0, 0, 2, 0, 0], [4, 0, 0, 0, 0, 13, 0, 0]]",openssl-101f,O2,arm,./data/decomp/openssl-101f_arm_gcc_O2_extraction/pub_print_gost94@0011ad90.c
C:\Users\weeyu\OneDrive\Desktop\Gencoding-master\raw-feature-extractor\ida_data\openssl-101f_arm_gcc_O2.ida,RSA_padding_add_PKCS1_PSS,"[[0, 4], [0], [35, 38], [2, 21], [2, 5], [2, 6], [8, 2], [2], [2], [12, 15], [9, 11], [9], [39, 15], [3, 31], [13, 31], [24, 20], [16, 7], [40], [17, 10], [16], [27], [1, 19], [10], [36, 22], [25, 41], [27, 29], [28, 31], [26, 31], [30, 31], [37], [32, 14], [34], [14, 31], [40, 23], [42, 37], [34], [18, 10], [], [35], [40], [42], [40], []]",43,"[[2, 0, 11, 0, 0, 9, 0, 0], [2, 0, 11, 0, 0, 3, 0, 0], [1, 0, 5, 0, 0, 2, 0, 0], [4, 0, 16, 0, 0, 10, 0, 0], [0, 0, 9, 0, 0, 3, 0, 0], [1, 0, 8, 0, 0, 7, 0, 0], [1, 0, 7, 0, 0, 7, 0, 0], [0, 0, 6, 0, 0, 1, 0, 0], [0, 0, 6, 0, 0, 4, 0, 0], [2, 0, 34, 0, 0, 5, 0, 0], [3, 0, 36, 0, 0, 9, 0, 0], [2, 0, 35, 0, 0, 3, 0, 0], [1, 0, 33, 0, 0, 4, 0, 0], [2, 0, 18, 0, 0, 10, 0, 0], [4, 0, 19, 0, 0, 11, 0, 0], [1, 0, 31, 0, 0, 2, 0, 0], [0, 0, 8, 0, 0, 6, 0, 0], [6, 0, 2, 0, 0, 9, 0, 0], [0, 0, 38, 0, 0, 1, 0, 0], [0, 0, 8, 0, 0, 2, 0, 0], [1, 0, 25, 0, 0, 2, 0, 0], [12, 0, 15, 0, 0, 21, 0, 0], [0, 0, 37, 0, 0, 2, 0, 0], [1, 0, 41, 0, 0, 2, 0, 0], [4, 0, 29, 0, 0, 8, 0, 0], [1, 0, 26, 0, 0, 4, 0, 0], [5, 0, 23, 0, 0, 7, 0, 0], [3, 0, 24, 0, 0, 7, 0, 0], [2, 0, 22, 0, 0, 6, 0, 0], [1, 0, 1, 0, 0, 2, 0, 0], [0, 0, 21, 0, 0, 1, 0, 0], [1, 0, 3, 0, 0, 1, 0, 0], [2, 0, 20, 0, 0, 6, 0, 0], [2, 0, 42, 0, 0, 11, 0, 0], [1, 0, 2, 0, 0, 2, 0, 0], [2, 0, 3, 0, 0, 5, 0, 0], [1, 0, 39, 0, 0, 2, 0, 0], [1, 0, 0, 0, 0, 5, 0, 0], [2, 0, 4, 0, 0, 6, 0, 0], [6, 0, 2, 0, 0, 8, 0, 0], [1, 0, 1, 0, 0, 1, 0, 0], [6, 0, 2, 0, 0, 9, 0, 0], [1, 0, 0, 0, 0, 3, 0, 0]]",openssl-101f,O2,arm,./data/decomp/openssl-101f_arm_gcc_O2_extraction/RSA_padding_add_PKCS1_PSS@001213b0.c
C:\Users\weeyu\OneDrive\Desktop\Gencoding-master\raw-feature-extractor\ida_data\openssl-101f_arm_gcc_O2.ida,RSA_verify_PKCS1_PSS,"[[34, 31], [0, 5], [22, 31], [2, 31], [53], [4], [4], [4], [4], [4], [13, 5], [10, 5], [3, 12], [40, 23], [24, 9], [28], [26, 15], [46], [17, 19], [48, 25], [18, 19], [19], [30, 31], [40, 5], [11, 5], [35, 29], [51, 6], [54, 6], [44, 6], [35], [31], [42, 37], [31], [32, 33], [33, 43], [36, 39], [46], [16], [20, 21], [50, 45], [41, 5], [8, 7], [16], [12], [24, 14], [46], [53], [38, 46], [46], [46], [49, 1], [54], [], [52, 55], [56, 27], [], [28]]",57,"[[1, 0, 38, 0, 0, 2, 0, 0], [1, 0, 39, 0, 0, 9, 0, 0], [1, 0, 31, 0, 0, 7, 0, 0], [0, 0, 32, 0, 0, 5, 0, 0], [0, 0, 3, 0, 0, 3, 0, 0], [1, 0, 4, 0, 0, 2, 0, 0], [7, 0, 4, 0, 0, 10, 0, 0], [1, 0, 4, 0, 0, 2, 0, 0], [7, 0, 4, 0, 0, 10, 0, 0], [7, 0, 4, 0, 0, 9, 0, 0], [2, 0, 11, 0, 0, 7, 0, 0], [5, 0, 12, 0, 0, 7, 0, 0], [1, 0, 34, 0, 0, 7, 0, 0], [0, 0, 10, 0, 0, 2, 0, 0], [0, 0, 15, 0, 0, 3, 0, 0], [1, 0, 19, 0, 0, 2, 0, 0], [1, 0, 25, 0, 0, 2, 0, 0], [6, 0, 4, 0, 0, 9, 0, 0], [0, 0, 52, 0, 0, 1, 0, 0], [3, 0, 50, 0, 0, 11, 0, 0], [1, 0, 53, 0, 0, 2, 0, 0], [0, 0, 51, 0, 0, 2, 0, 0], [1, 0, 30, 0, 0, 7, 0, 0], [2, 0, 9, 0, 0, 6, 0, 0], [3, 0, 13, 0, 0, 7, 0, 0], [1, 0, 48, 0, 0, 2, 0, 0], [1, 0, 23, 0, 0, 3, 0, 0], [0, 0, 22, 0, 0, 2, 0, 0], [1, 0, 18, 0, 0, 2, 0, 0], [2, 0, 47, 0, 0, 2, 0, 0], [0, 0, 29, 0, 0, 4, 0, 0], [1, 0, 28, 0, 0, 2, 0, 0], [0, 0, 29, 0, 0, 1, 0, 0], [1, 0, 31, 0, 0, 7, 0, 0], [11, 0, 37, 0, 0, 19, 0, 0], [1, 0, 46, 0, 0, 4, 0, 0], [6, 0, 4, 0, 0, 9, 0, 0], [0, 0, 26, 0, 0, 2, 0, 0], [1, 0, 55, 0, 0, 2, 0, 0], [1, 0, 44, 0, 0, 4, 0, 0], [4, 0, 8, 0, 0, 6, 0, 0], [1, 0, 6, 0, 0, 5, 0, 0], [2, 0, 26, 0, 0, 6, 0, 0], [2, 0, 34, 0, 0, 9, 0, 0], [1, 0, 16, 0, 0, 2, 0, 0], [6, 0, 4, 0, 0, 8, 0, 0], [1, 0, 3, 0, 0, 1, 0, 0], [4, 0, 56, 0, 0, 16, 0, 0], [6, 0, 4, 0, 0, 9, 0, 0], [6, 0, 4, 0, 0, 9, 0, 0], [5, 0, 42, 0, 0, 15, 0, 0], [1, 0, 22, 0, 0, 4, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0], [1, 0, 2, 0, 0, 7, 0, 0], [2, 0, 22, 0, 0, 4, 0, 0], [1, 0, 0, 0, 0, 2, 0, 0], [1, 0, 19, 0, 0, 1, 0, 0]]",openssl-101f,O2,arm,./data/decomp/openssl-101f_arm_gcc_O2_extraction/RSA_verify_PKCS1_PSS@00120d3c.c
C:\Users\weeyu\OneDrive\Desktop\Gencoding-master\raw-feature-extractor\ida_data\openssl-101f_arm_gcc_O2.ida,sha_block_data_order,"[[0, 2], [0], []]",3,"[[165, 0, 2, 0, 0, 1520, 0, 0], [1, 0, 2, 0, 0, 19, 0, 0], [1, 0, 0, 0, 0, 2, 0, 0]]",openssl-101f,O2,arm,./data/decomp/openssl-101f_arm_gcc_O2_extraction/sha_block_data_order@0011d07c.c
C:\Users\weeyu\OneDrive\Desktop\Gencoding-master\raw-feature-extractor\ida_data\openssl-101f_arm_gcc_O2.ida,SHA_Final,"[[1, 2], [2], []]",3,"[[5, 0, 2, 0, 0, 12, 0, 0], [5, 0, 1, 0, 0, 10, 0, 0], [23, 0, 0, 0, 0, 70, 0, 0]]",openssl-101f,O2,arm,./data/decomp/openssl-101f_arm_gcc_O2_extraction/SHA_Final@0011e364.c
C:\Users\weeyu\OneDrive\Desktop\Gencoding-master\raw-feature-extractor\ida_data\openssl-101f_arm_gcc_O2.ida,start_hash,"[[2], [0, 2], []]",3,"[[10, 0, 1, 0, 0, 14, 0, 0], [0, 0, 2, 0, 0, 4, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0]]",openssl-101f,O2,arm,./data/decomp/openssl-101f_arm_gcc_O2_extraction/start_hash@0011cbf0.c
C:\Users\weeyu\OneDrive\Desktop\Gencoding-master\raw-feature-extractor\ida_data\openssl-101f_arm_gcc_O2.ida,__aeabi_idivmod,"[[3], [0, 2], [], []]",4,"[[3, 0, 1, 0, 0, 6, 0, 0], [1, 0, 3, 0, 0, 2, 0, 0], [0, 0, 0, 0, 0, 6, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",openssl-101f,O2,arm,./data/decomp/openssl-101f_arm_gcc_O2_extraction/__aeabi_idivmod@00124584.c
C:\Users\weeyu\OneDrive\Desktop\Gencoding-master\raw-feature-extractor\ida_data\openssl-101f_arm_gcc_O2.ida,__libc_csu_init,"[[2], [0, 3], [2, 3], []]",4,"[[1, 0, 2, 0, 0, 1, 0, 0], [1, 0, 3, 0, 0, 12, 0, 0], [1, 0, 2, 0, 0, 8, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0]]",openssl-101f,O2,arm,./data/decomp/openssl-101f_arm_gcc_O2_extraction/__libc_csu_init@00124c94.c
C:\Users\weeyu\OneDrive\Desktop\Gencoding-master\raw-feature-extractor\ida_data\openssl-101f_arm_gcc_O2.ida,__sha256_block_data_order_from_thumb,"[[2], [], [1]]",3,"[[0, 0, 2, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 1, 0, 0]]",openssl-101f,O2,arm,./data/decomp/openssl-101f_arm_gcc_O2_extraction/__sha256_block_data_order_from_thumb@00124cf0.c
C:\Users\weeyu\OneDrive\Desktop\Gencoding-master\raw-feature-extractor\ida_data\openssl-101f_arm_gcc_O2.ida,__udivdi3,"[[7], [0, 7], [28, 6], [2, 6], [19, 52], [41, 4], [28], [17, 18], [12, 5], [8, 11], [9, 5], [5], [11], [], [13, 21], [13], [13, 15], [37, 22], [34], [41], [19], [16, 15], [27, 38], [3, 28], [25, 23], [23], [29, 45], [37, 38], [42, 30], [24, 1], [43, 36], [35], [33, 31], [35, 31], [14, 39], [34], [42, 43], [32, 35], [37], [48, 51], [49, 44], [40, 49], [44], [42], [], [50, 44], [44, 47], [44], [51, 14], [], [10, 46], [14], [41, 20]]",53,"[[1, 0, 20, 0, 0, 4, 0, 0], [0, 0, 21, 0, 0, 1, 0, 0], [1, 0, 7, 0, 0, 5, 0, 0], [1, 0, 8, 0, 0, 3, 0, 0], [1, 0, 7, 0, 0, 3, 0, 0], [0, 0, 8, 0, 0, 15, 0, 0], [0, 0, 6, 0, 0, 1, 0, 0], [1, 0, 19, 0, 0, 3, 0, 0], [1, 0, 11, 0, 0, 5, 0, 0], [1, 0, 12, 0, 0, 3, 0, 0], [2, 0, 13, 0, 0, 24, 0, 0], [0, 0, 9, 0, 0, 1, 0, 0], [0, 0, 10, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 4, 0, 0], [0, 0, 4, 0, 0, 13, 0, 0], [0, 0, 1, 0, 0, 2, 0, 0], [1, 0, 2, 0, 0, 4, 0, 0], [1, 0, 17, 0, 0, 21, 0, 0], [1, 0, 9, 0, 0, 4, 0, 0], [0, 0, 4, 0, 0, 1, 0, 0], [0, 0, 5, 0, 0, 1, 0, 0], [1, 0, 3, 0, 0, 3, 0, 0], [1, 0, 16, 0, 0, 3, 0, 0], [2, 0, 9, 0, 0, 14, 0, 0], [0, 0, 11, 0, 0, 3, 0, 0], [1, 0, 10, 0, 0, 6, 0, 0], [2, 0, 52, 0, 0, 6, 0, 0], [1, 0, 15, 0, 0, 5, 0, 0], [0, 0, 5, 0, 0, 13, 0, 0], [0, 0, 34, 0, 0, 4, 0, 0], [1, 0, 4, 0, 0, 3, 0, 0], [0, 0, 10, 0, 0, 1, 0, 0], [1, 0, 12, 0, 0, 3, 0, 0], [1, 0, 11, 0, 0, 5, 0, 0], [1, 0, 8, 0, 0, 12, 0, 0], [0, 0, 9, 0, 0, 3, 0, 0], [1, 0, 3, 0, 0, 4, 0, 0], [0, 0, 13, 0, 0, 13, 0, 0], [0, 0, 14, 0, 0, 2, 0, 0], [1, 0, 7, 0, 0, 3, 0, 0], [5, 0, 2, 0, 0, 10, 0, 0], [0, 0, 3, 0, 0, 6, 0, 0], [1, 0, 1, 0, 0, 2, 0, 0], [0, 0, 2, 0, 0, 2, 0, 0], [1, 0, 0, 0, 0, 3, 0, 0], [1, 0, 17, 0, 0, 5, 0, 0], [3, 0, 2, 0, 0, 9, 0, 0], [0, 0, 1, 0, 0, 2, 0, 0], [1, 0, 6, 0, 0, 5, 0, 0], [3, 0, 0, 0, 0, 5, 0, 0], [1, 0, 16, 0, 0, 3, 0, 0], [0, 0, 5, 0, 0, 2, 0, 0], [1, 0, 6, 0, 0, 5, 0, 0]]",openssl-101f,O2,arm,./data/decomp/openssl-101f_arm_gcc_O2_extraction/__udivdi3@00124998.c
C:\Users\weeyu\OneDrive\Desktop\Gencoding-master\raw-feature-extractor\ida_data\openssl-101f_arm_gcc_O2.ida,___armv7_tick_from_thumb,"[[2], [], [1]]",3,"[[0, 0, 2, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 1, 0, 0]]",openssl-101f,O2,arm,./data/decomp/openssl-101f_arm_gcc_O2_extraction/___armv7_tick_from_thumb@00124cd8.c
C:\Users\weeyu\OneDrive\Desktop\Gencoding-master\raw-feature-extractor\ida_data\openssl-101f_arm_gcc_O3.ida,asn1_bio_callback_ctrl,"[[], [0, 2], [3], []]",4,"[[0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 3, 0, 0, 2, 0, 0], [0, 0, 1, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",openssl-101f,O3,arm,./data/decomp/openssl-101f_arm_gcc_O3_extraction/asn1_bio_callback_ctrl@001220f0.c
C:\Users\weeyu\OneDrive\Desktop\Gencoding-master\raw-feature-extractor\ida_data\openssl-101f_arm_gcc_O3.ida,asn1_bio_ctrl,"[[], [0, 32], [13, 7], [2, 18], [38, 15], [], [24, 5], [13, 37], [], [8], [8], [], [1, 11], [18], [], [14, 23], [33], [16, 37], [17, 35], [29], [3, 19], [], [21, 6], [12, 22], [27, 28], [33], [25, 31], [9, 29], [], [], [29], [34, 36], [27, 20], [26, 30], [36], [10, 37], [10], [38], []]",39,"[[1, 0, 0, 0, 0, 5, 0, 0], [0, 0, 26, 0, 0, 1, 0, 0], [1, 0, 18, 0, 0, 3, 0, 0], [1, 0, 19, 0, 0, 3, 0, 0], [0, 0, 38, 0, 0, 4, 0, 0], [1, 0, 0, 0, 0, 5, 0, 0], [0, 0, 7, 0, 0, 1, 0, 0], [4, 0, 17, 0, 0, 6, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 4, 0, 0], [1, 0, 1, 0, 0, 6, 0, 0], [1, 0, 0, 0, 0, 6, 0, 0], [1, 0, 28, 0, 0, 2, 0, 0], [3, 0, 16, 0, 0, 7, 0, 0], [1, 0, 0, 0, 0, 6, 0, 0], [1, 0, 37, 0, 0, 3, 0, 0], [0, 0, 10, 0, 0, 2, 0, 0], [1, 0, 13, 0, 0, 4, 0, 0], [1, 0, 15, 0, 0, 2, 0, 0], [0, 0, 1, 0, 0, 1, 0, 0], [1, 0, 21, 0, 0, 3, 0, 0], [1, 0, 0, 0, 0, 3, 0, 0], [1, 0, 9, 0, 0, 2, 0, 0], [0, 0, 35, 0, 0, 2, 0, 0], [1, 0, 5, 0, 0, 2, 0, 0], [0, 0, 10, 0, 0, 3, 0, 0], [1, 0, 10, 0, 0, 5, 0, 0], [0, 0, 3, 0, 0, 2, 0, 0], [1, 0, 0, 0, 0, 4, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 1, 0, 0, 1, 0, 0], [1, 0, 4, 0, 0, 2, 0, 0], [1, 0, 24, 0, 0, 2, 0, 0], [1, 0, 10, 0, 0, 6, 0, 0], [3, 0, 3, 0, 0, 5, 0, 0], [1, 0, 4, 0, 0, 2, 0, 0], [2, 0, 2, 0, 0, 4, 0, 0], [1, 0, 1, 0, 0, 3, 0, 0], [1, 0, 0, 0, 0, 2, 0, 0]]",openssl-101f,O3,arm,./data/decomp/openssl-101f_arm_gcc_O3_extraction/asn1_bio_ctrl@00122124.c
C:\Users\weeyu\OneDrive\Desktop\Gencoding-master\raw-feature-extractor\ida_data\openssl-101f_arm_gcc_O3.ida,asn1_bio_free,"[[4], [0, 4], [], [1, 2], []]",5,"[[0, 0, 1, 0, 0, 1, 0, 0], [0, 0, 2, 0, 0, 2, 0, 0], [0, 0, 0, 0, 0, 2, 0, 0], [0, 0, 4, 0, 0, 4, 0, 0], [2, 0, 0, 0, 0, 8, 0, 0]]",openssl-101f,O3,arm,./data/decomp/openssl-101f_arm_gcc_O3_extraction/asn1_bio_free@001220fc.c
C:\Users\weeyu\OneDrive\Desktop\Gencoding-master\raw-feature-extractor\ida_data\openssl-101f_arm_gcc_O3.ida,asn1_bio_write,"[[25, 31, 20, 22, 23], [0, 32], [1], [2, 21], [19], [19, 4], [33, 14], [6], [6], [11], [9, 35], [], [11, 13], [34, 11], [11, 15], [11], [11], [11], [17, 30], [1], [3, 14], [1], [24, 28], [10, 35], [], [27, 30], [28], [18, 29], [1], [18], [1], [1, 7], [], [8, 5], [16, 36], [1], [1]]",37,"[[0, 0, 31, 0, 0, 1, 0, 0], [1, 0, 31, 0, 0, 2, 0, 0], [0, 0, 31, 0, 0, 5, 0, 0], [1, 0, 31, 0, 0, 5, 0, 0], [3, 0, 31, 0, 0, 5, 0, 0], [0, 0, 31, 0, 0, 1, 0, 0], [1, 0, 31, 0, 0, 6, 0, 0], [0, 0, 31, 0, 0, 2, 0, 0], [0, 0, 31, 0, 0, 3, 0, 0], [1, 0, 1, 0, 0, 3, 0, 0], [4, 0, 31, 0, 0, 8, 0, 0], [1, 0, 0, 0, 0, 3, 0, 0], [5, 0, 35, 0, 0, 10, 0, 0], [0, 0, 34, 0, 0, 3, 0, 0], [2, 0, 2, 0, 0, 10, 0, 0], [0, 0, 1, 0, 0, 2, 0, 0], [0, 0, 1, 0, 0, 2, 0, 0], [1, 0, 1, 0, 0, 7, 0, 0], [1, 0, 31, 0, 0, 2, 0, 0], [2, 0, 31, 0, 0, 5, 0, 0], [1, 0, 31, 0, 0, 8, 0, 0], [1, 0, 31, 0, 0, 4, 0, 0], [1, 0, 31, 0, 0, 9, 0, 0], [0, 0, 31, 0, 0, 2, 0, 0], [5, 0, 0, 0, 0, 6, 0, 0], [1, 0, 31, 0, 0, 9, 0, 0], [0, 0, 31, 0, 0, 1, 0, 0], [1, 0, 31, 0, 0, 8, 0, 0], [3, 0, 31, 0, 0, 13, 0, 0], [0, 0, 31, 0, 0, 2, 0, 0], [0, 0, 31, 0, 0, 2, 0, 0], [1, 0, 31, 0, 0, 4, 0, 0], [3, 0, 0, 0, 0, 7, 0, 0], [1, 0, 31, 0, 0, 5, 0, 0], [1, 0, 33, 0, 0, 3, 0, 0], [3, 0, 31, 0, 0, 7, 0, 0], [2, 0, 31, 0, 0, 4, 0, 0]]",openssl-101f,O3,arm,./data/decomp/openssl-101f_arm_gcc_O3_extraction/asn1_bio_write@001222c4.c
C:\Users\weeyu\OneDrive\Desktop\Gencoding-master\raw-feature-extractor\ida_data\openssl-101f_arm_gcc_O3.ida,BIO_asn1_get_suffix,[[]],1,"[[5, 0, 0, 0, 0, 15, 0, 0]]",openssl-101f,O3,arm,./data/decomp/openssl-101f_arm_gcc_O3_extraction/BIO_asn1_get_suffix@00122540.c
